Bus Stop Code,Bus Stop Lat,Bus Stop Long
52351 (BUS STOP),1.33836800680429,103.853280058785
52359 (BUS STOP),1.33862833291823,103.852688888933
52361 (BUS STOP),1.3397440890996,103.852981216145
52369 (BUS STOP),1.34001833284407,103.852733333067
52371 (BUS STOP),1.33992964917783,103.856515856438
52381 (BUS STOP),1.33988664007903,103.858306304605
52389 (BUS STOP),1.33972612924122,103.858082114458
52391 (BUS STOP),1.33765138888332,103.859883496574
52399 (BUS STOP),1.33696449397871,103.859733895085
52401 (BUS STOP),1.32830186075041,103.850828688686
52409 (BUS STOP),1.32801971167972,103.851052507553
52411 (BUS STOP),1.32830131436033,103.85380565008
52419 (BUS STOP),1.32803305599326,103.853917500094
52429 (BUS STOP),1.3363097508844,103.857129394004
52439 (BUS STOP),1.33825111105451,103.855411667096
52441 (BUS STOP),1.34083165674912,103.849760007463
52449 (BUS STOP),1.34044945883337,103.850003055855
52451 (BUS STOP),1.32531992168119,103.857319286027
52471 (BUS STOP),1.32763988306318,103.845651189336
52479 (BUS STOP),1.32749617642974,103.845786190746
52481 (BUS STOP),1.33524833308435,103.858592777936
52489 (BUS STOP),1.33536277792673,103.85871194398
52499 (BUS STOP),1.32603759751274,103.855372112599
52501 (BUS STOP),1.33090220905133,103.850117628898
52509 (BUS STOP),1.33115712296946,103.850176334211
52529 (BUS STOP),1.34139068062639,103.85730634566
52539 (BUS STOP),1.33991805604876,103.853862500101
52551 (BUS STOP),1.33634118962812,103.839854189815
52559 (BUS STOP),1.33735684087002,103.839410715209
52569 (BUS STOP),1.33312614161427,103.859789475754
52579 (BUS STOP),1.33295590360856,103.858004060583
53009 (BUS STOP),1.35045541249573,103.849880837223
53011 (BUS STOP),1.34555351150186,103.838263355322
53019 (BUS STOP),1.34600349619852,103.838717795176
53021 (BUS STOP),1.34904108299439,103.837084935525
53029 (BUS STOP),1.34939240841539,103.837292225662
53039 (BUS STOP),1.35144681742202,103.835910706219
53041 (BUS STOP),1.35307831605977,103.834363959699
53049 (BUS STOP),1.35362664576278,103.834221723683
53051 (BUS STOP),1.35425286131062,103.833014769599
53059 (BUS STOP),1.35547613235274,103.831213914072
53061 (BUS STOP),1.35715830102714,103.828835070461
53069 (BUS STOP),1.35777159286302,103.828943510403
53071 (BUS STOP),1.36063333678542,103.828342520947
53079 (BUS STOP),1.36082666697005,103.828643332972
53081 (BUS STOP),1.36319303785218,103.827834672205
53089 (BUS STOP),1.36413164157965,103.828236894166
53091 (BUS STOP),1.36482025993754,103.827923788544
53099 (BUS STOP),1.36660638151815,103.828428661727
53111 (BUS STOP),1.34652050823619,103.839015508885
53119 (BUS STOP),1.34705964760732,103.839462202299
53121 (BUS STOP),1.35016694226231,103.839474185759
53129 (BUS STOP),1.3496805772655,103.839780332588
53131 (BUS STOP),1.35321515921009,103.840403211734
53139 (BUS STOP),1.3525634599968,103.840436673106
53141 (BUS STOP),1.35566500745735,103.841327065069
53149 (BUS STOP),1.35548111083803,103.841612329175
53151 (BUS STOP),1.3580858384004,103.841100596006
53159 (BUS STOP),1.35794284478704,103.841656947885
53161 (BUS STOP),1.36221142414345,103.842144621453
53169 (BUS STOP),1.36213468677876,103.842487878684
53171 (BUS STOP),1.35466138883309,103.83630694401
53179 (BUS STOP),1.35304534439658,103.835843094361
53181 (BUS STOP),1.35607279915908,103.83781001382
53189 (BUS STOP),1.35496333303108,103.836811110906
53191 (BUS STOP),1.35837944828615,103.839089173923
53199 (BUS STOP),1.35754830850317,103.838992429471
53201 (BUS STOP),1.36128501057146,103.83850250676
53209 (BUS STOP),1.3609982873989,103.838526709755
53211 (BUS STOP),1.34707169454303,103.847126723253
53219 (BUS STOP),1.34606111109157,103.84658361103
53221 (BUS STOP),1.3481684058708,103.848454356211
53229 (BUS STOP),1.34822303496458,103.849272393119
53231 (BUS STOP),1.3508999784476,103.84797987901
53239 (BUS STOP),1.35100305612831,103.847658781933
53241 (BUS STOP),1.35615639153079,103.849956596323
53249 (BUS STOP),1.35538305203389,103.849118952569
53251 (BUS STOP),1.34683588447634,103.85197205976
53259 (BUS STOP),1.34711595900961,103.851995759751
53261 (BUS STOP),1.35285975780651,103.851790555396
53269 (BUS STOP),1.3533579240845,103.851119016817
53271 (BUS STOP),1.34934611109118,103.853914999948
53279 (BUS STOP),1.34965268489954,103.853901130889
53281 (BUS STOP),1.34665638902181,103.854320832969
53289 (BUS STOP),1.34765055548969,103.854646040943
53291 (BUS STOP),1.35231394957758,103.837113976554
53299 (BUS STOP),1.35174011670454,103.837945461349
53301 (BUS STOP),1.34861138886532,103.845923610942
53309 (BUS STOP),1.34852707041975,103.845267741044
53311 (BUS STOP),1.34684500009977,103.84162388886
53319 (BUS STOP),1.34722500008367,103.841248332887
53321 (BUS STOP),1.36135000006883,103.840294722049
53329 (BUS STOP),1.36153970072343,103.84049549853
53331 (BUS STOP),1.36285472204594,103.837012778089
53339 (BUS STOP),1.36312998211944,103.836783611159
53341 (BUS STOP),1.36355638886546,103.833941667046
53349 (BUS STOP),1.36373982713531,103.833793174476
53351 (BUS STOP),1.36080972198503,103.832117499877
53359 (BUS STOP),1.36125666688482,103.831961667042
53361 (BUS STOP),1.35929833289787,103.830320833076
53369 (BUS STOP),1.35947344259223,103.830145597454
53371 (BUS STOP),1.35994333334228,103.843795682968
53379 (BUS STOP),1.3601867015487,103.843860206999
53381 (BUS STOP),1.35830432814554,103.844962120025
53389 (BUS STOP),1.35804473723276,103.845169338672
53391 (BUS STOP),1.35444291737722,103.846963203321
53399 (BUS STOP),1.35464002827783,103.847016324876
53401 (BUS STOP),1.34540476976926,103.850579308397
53409 (BUS STOP),1.34534609724719,103.851268056079
53419 (BUS STOP),1.3463999649492,103.84980877523
53421 (BUS STOP),1.345658294002,103.855380505181
53509 (BUS STOP),1.35682909640646,103.836499048292
53519 (BUS STOP),1.3596189998334,103.837843951773
54009 (BUS STOP),1.36968769913365,103.848567162001
54011 (BUS STOP),1.36571565788073,103.843453255189
54019 (BUS STOP),1.36618666704596,103.844183332891
54031 (BUS STOP),1.37008641027047,103.845341117531
54039 (BUS STOP),1.37091786100235,103.845636503646
54041 (BUS STOP),1.37355473507538,103.844977546853
54049 (BUS STOP),1.37350472180898,103.845325719859
54051 (BUS STOP),1.37644608367173,103.844639032682
54059 (BUS STOP),1.37620884639448,103.845011545498
54061 (BUS STOP),1.36698463552276,103.834953887638
54069 (BUS STOP),1.36691997150704,103.834055626194
54071 (BUS STOP),1.36433664900927,103.844906723785
54079 (BUS STOP),1.36389805603739,103.845859166858
54081 (BUS STOP),1.36358972186275,103.847866943968
54089 (BUS STOP),1.36297001065273,103.848491167283
54091 (BUS STOP),1.36167975040831,103.850927997979
54099 (BUS STOP),1.3611877779737,103.851048055901
54101 (BUS STOP),1.35732097794168,103.854657617177
54109 (BUS STOP),1.35708169198061,103.854338902387
54161 (BUS STOP),1.37107664588492,103.834829330951
54169 (BUS STOP),1.37089833307146,103.834766943968
54181 (BUS STOP),1.3705330518556,103.836534956029
54189 (BUS STOP),1.37046966291188,103.83679073253
54191 (BUS STOP),1.37447193343538,103.837564047694
54199 (BUS STOP),1.37430000000997,103.837672778051
54201 (BUS STOP),1.37608498581945,103.839276142393
54209 (BUS STOP),1.37638119721886,103.839523227591
54211 (BUS STOP),1.36861222198489,103.836348332917
54219 (BUS STOP),1.36880777064384,103.836793959083
54221 (BUS STOP),1.36995607992395,103.839593411056
54229 (BUS STOP),1.36960577954211,103.83993274814
54231 (BUS STOP),1.36966012470789,103.841939098742
54239 (BUS STOP),1.36918609343484,103.843320155831
54241 (BUS STOP),1.36913518650146,103.846180058275
54247 (BUS STOP),1.36873836484943,103.847193061261
54248 (BUS STOP),1.36875490601113,103.846610069741
54251 (BUS STOP),1.37689002833018,103.846171994398
54259 (BUS STOP),1.3772094440845,103.846282221968
54261 (BUS STOP),1.36945454737272,103.850814031364
54269 (BUS STOP),1.36929632076723,103.851110012787
54271 (BUS STOP),1.36996326787926,103.853566646628
54279 (BUS STOP),1.369689190403,103.854047605366
54281 (BUS STOP),1.3694902568861,103.856012778387
54289 (BUS STOP),1.36914824192848,103.855988173853
54291 (BUS STOP),1.36918861419508,103.858861478248
54299 (BUS STOP),1.3689015269784,103.858326568673
54301 (BUS STOP),1.37019500537456,103.86284675056
54309 (BUS STOP),1.36988835293195,103.863066040293
54311 (BUS STOP),1.36143610812809,103.852575063664
54319 (BUS STOP),1.36205969144561,103.853054822997
54321 (BUS STOP),1.36398467354498,103.852377855718
54329 (BUS STOP),1.36449772525169,103.852479837008
54331 (BUS STOP),1.36719473714,103.850568453759
54339 (BUS STOP),1.36784470060382,103.850579665829
54341 (BUS STOP),1.37462142088424,103.847824671597
54349 (BUS STOP),1.37477333292811,103.848105278029
54351 (BUS STOP),1.37647777879065,103.850034742009
54359 (BUS STOP),1.37615334768107,103.849992108545
54369 (BUS STOP),1.35874638891986,103.855882777903
54371 (BUS STOP),1.36238306289996,103.855682841276
54379 (BUS STOP),1.36288998897539,103.855948049297
54381 (BUS STOP),1.36574167383774,103.856086174172
54389 (BUS STOP),1.36638973621657,103.856605378128
54391 (BUS STOP),1.37161972195201,103.848288611083
54399 (BUS STOP),1.37137302307593,103.848661116474
54401 (BUS STOP),1.37294668133382,103.851635347661
54409 (BUS STOP),1.37270833304008,103.852138888858
54411 (BUS STOP),1.37235305583073,103.854229166894
54419 (BUS STOP),1.37206167776843,103.854890947002
54429 (BUS STOP),1.37034660446883,103.858185523554
54439 (BUS STOP),1.37328474224832,103.857153874988
54441 (BUS STOP),1.37418169475358,103.850769229832
54449 (BUS STOP),1.37460810443915,103.85088955047
54451 (BUS STOP),1.377235018017,103.840596452133
54459 (BUS STOP),1.37693336115427,103.841200984277
54461 (BUS STOP),1.3774799715322,103.843399387839
54469 (BUS STOP),1.37720167024917,103.843496837635
54471 (BUS STOP),1.37613470832447,103.853296559992
54479 (BUS STOP),1.37579335063808,103.853200441401
54481 (BUS STOP),1.37599497932266,103.855765341587
54489 (BUS STOP),1.37566138907434,103.855796667005
54491 (BUS STOP),1.37717165299215,103.860103232653
54499 (BUS STOP),1.37700806651491,103.860553554224
54501 (BUS STOP),1.37787138905553,103.862663055914
54509 (BUS STOP),1.37758835816914,103.862570497668
54511 (BUS STOP),1.37167638225139,103.863447563362
54519 (BUS STOP),1.37121805600178,103.863735555917
54521 (BUS STOP),1.37342640736345,103.862887506029
54529 (BUS STOP),1.37335972912786,103.863036218157
54531 (BUS STOP),1.35839974282111,103.851326880035
54539 (BUS STOP),1.35857111096386,103.851048055863
54571 (BUS STOP),1.37425472950974,103.854919337386
54579 (BUS STOP),1.37487817374785,103.85483080979
54581 (BUS STOP),1.37105833289435,103.856658332887
54589 (BUS STOP),1.37173441620412,103.856718939417
54591 (BUS STOP),1.37530666686375,103.861773888889
54599 (BUS STOP),1.37489472195349,103.861801389046
54601 (BUS STOP),1.35942138888472,103.855145833005
54609 (BUS STOP),1.35935777805741,103.855292500071
54611 (BUS STOP),1.36489470522394,103.840574173895
54619 (BUS STOP),1.36467168379358,103.840502885202
54621 (BUS STOP),1.36595331178584,103.837730712988
54629 (BUS STOP),1.365588069509,103.838016660072
54631 (BUS STOP),1.37702166737805,103.866975227045
54641 (BUS STOP),1.37573967369626,103.864609061095
54651 (BUS STOP),1.37854275740577,103.865518618313
54659 (BUS STOP),1.37834008013978,103.866862740448
55009 (BUS STOP),1.38589831108311,103.847577049261
55011 (BUS STOP),1.38262214487478,103.836068407147
55019 (BUS STOP),1.38234730139859,103.836183720602
55021 (BUS STOP),1.38570117826662,103.838727065065
55029 (BUS STOP),1.38565193733072,103.839171050421
55031 (BUS STOP),1.38944774219091,103.843603311693
55039 (BUS STOP),1.38915732274103,103.843831353178
55041 (BUS STOP),1.39122406747979,103.846027995237
55049 (BUS STOP),1.39110547701834,103.846592811055
55051 (BUS STOP),1.39239980127621,103.848962393465
55059 (BUS STOP),1.39208226544279,103.849095180159
55071 (BUS STOP),1.39254007321988,103.851743830483
55079 (BUS STOP),1.39195692594561,103.853360887305
55081 (BUS STOP),1.39177133407121,103.855973282661
55089 (BUS STOP),1.39129403699519,103.856303987275
55101 (BUS STOP),1.3909401414159,103.859679184022
55109 (BUS STOP),1.39049447260094,103.859933480103
55111 (BUS STOP),1.37695556267155,103.837773687404
55119 (BUS STOP),1.37728530738081,103.837847063043
55121 (BUS STOP),1.37964554050741,103.835047871867
55129 (BUS STOP),1.37944237511215,103.83548154146
55131 (BUS STOP),1.37901097337143,103.839697773843
55139 (BUS STOP),1.37888300902906,103.839996352227
55141 (BUS STOP),1.38151305584944,103.839020555968
55149 (BUS STOP),1.3814763890046,103.839268055913
55151 (BUS STOP),1.38339440091973,103.840331247786
55159 (BUS STOP),1.38336200011647,103.840650047649
55169 (BUS STOP),1.38123639232963,103.841002336021
55171 (BUS STOP),1.38578133857904,103.842906483715
55179 (BUS STOP),1.38599437168503,103.843169287261
55181 (BUS STOP),1.38143251428978,103.843892302634
55189 (BUS STOP),1.38295308234179,103.844225090685
55199 (BUS STOP),1.37952476795659,103.842663199539
55201 (BUS STOP),1.37859113953163,103.844377726744
55209 (BUS STOP),1.37993561166495,103.844541676393
55211 (BUS STOP),1.38603759461866,103.845567608238
55219 (BUS STOP),1.38560725163342,103.845930633914
55221 (BUS STOP),1.387790027952,103.846211158938
55229 (BUS STOP),1.38851043046569,103.845915732999
55231 (BUS STOP),1.38576093943786,103.848316921425
55239 (BUS STOP),1.38699777786997,103.848041111022
55241 (BUS STOP),1.38932985251949,103.84071031582
55249 (BUS STOP),1.3893642473071,103.841054260274
55251 (BUS STOP),1.3909360049979,103.838855754925
55259 (BUS STOP),1.39129210972805,103.838854859845
55261 (BUS STOP),1.39242444397409,103.836495555873
55269 (BUS STOP),1.39252554985607,103.836916458856
55281 (BUS STOP),1.39813695680435,103.828813242362
55289 (BUS STOP),1.39844339285344,103.829039163677
55301 (BUS STOP),1.3842516669188,103.84445666701
55309 (BUS STOP),1.38408333306242,103.844447499931
55311 (BUS STOP),1.38430357829225,103.846839666436
55319 (BUS STOP),1.3840866984831,103.846782606914
55321 (BUS STOP),1.37836333284472,103.847225278087
55329 (BUS STOP),1.37901970086547,103.847225278356
55331 (BUS STOP),1.3869224624105,103.837141038236
55339 (BUS STOP),1.38708225944389,103.837116449226
55341 (BUS STOP),1.38498581585925,103.836699494906
55349 (BUS STOP),1.38479144176865,103.836493092734
55351 (BUS STOP),1.38973678808578,103.836963949944
55361 (BUS STOP),1.38983685648022,103.838605000477
55371 (BUS STOP),1.3886143671344,103.834404507174
55381 (BUS STOP),1.38990416984291,103.836246399866
55509 (BUS STOP),1.38113241518352,103.845555881697
56011 (BUS STOP),1.36865475878105,103.828267462145
56019 (BUS STOP),1.36949553485523,103.828629102548
56021 (BUS STOP),1.37242858968082,103.828429173452
56029 (BUS STOP),1.37359500001662,103.828699999885
56031 (BUS STOP),1.37695666693283,103.82822527799
56039 (BUS STOP),1.37673055595661,103.828483888937
56041 (BUS STOP),1.37916166703441,103.827577777953
56049 (BUS STOP),1.37945638885,103.827688332852
56051 (BUS STOP),1.38249472949056,103.825763954675
56059 (BUS STOP),1.38268805772793,103.826045473551
56061 (BUS STOP),1.38514751911652,103.822874516756
56069 (BUS STOP),1.38530499494855,103.823208798519
56071 (BUS STOP),1.38717744390419,103.819648166401
56079 (BUS STOP),1.38756640996301,103.819597912931
56081 (BUS STOP),1.39169796746873,103.818213083558
56089 (BUS STOP),1.39205091173562,103.818611074231
56091 (BUS STOP),1.39735609507757,103.818230689581
56099 (BUS STOP),1.39730549723747,103.818489658892
56191 (BUS STOP),1.37879833295278,103.829440833024
56199 (BUS STOP),1.37892333285222,103.830036388864
56201 (BUS STOP),1.38059381566591,103.832247593874
56209 (BUS STOP),1.38031863295883,103.832403056317
56241 (BUS STOP),1.37199166704749,103.833208333085
56249 (BUS STOP),1.37295831920348,103.833011117719
56251 (BUS STOP),1.37637472196538,103.834418610916
56259 (BUS STOP),1.37684444396829,103.834840277923
56261 (BUS STOP),1.36775154537413,103.832070028187
56269 (BUS STOP),1.36741835432759,103.832334032257
56289 (BUS STOP),1.37023167750437,103.832326552752
57011 (BUS STOP),1.39938213872361,103.81748118183
57019 (BUS STOP),1.4005626089268,103.81734465875
57021 (BUS STOP),1.40414074085526,103.818342442051
57029 (BUS STOP),1.40396290614519,103.818622613435
57031 (BUS STOP),1.4070541196469,103.820122563922
57039 (BUS STOP),1.40611749986534,103.819987221883
57041 (BUS STOP),1.41069268249616,103.821923119977
57049 (BUS STOP),1.41082027789046,103.82233527792
57051 (BUS STOP),1.41520574161442,103.823392786756
57059 (BUS STOP),1.41472777818736,103.823565497444
57061 (BUS STOP),1.41990318921311,103.824547315598
57069 (BUS STOP),1.41896592697223,103.824605513268
57071 (BUS STOP),1.42495693717723,103.825523093039
57079 (BUS STOP),1.42443860234491,103.82566793055
57081 (BUS STOP),1.42753611101785,103.826554722027
57089 (BUS STOP),1.42740500898645,103.826856726692
57111 (BUS STOP),1.43123622644636,103.826549389223
57119 (BUS STOP),1.43130257119899,103.826887730633
57121 (BUS STOP),1.43345083292611,103.826311324105
57129 (BUS STOP),1.43418656866268,103.826414459437
57131 (BUS STOP),1.43808413809361,103.825297533033
57139 (BUS STOP),1.43795662131423,103.82559627965
57141 (BUS STOP),1.40248255081071,103.816962265319
57149 (BUS STOP),1.40236816344635,103.816895484537
58009 (BUS STOP),1.44748179238855,103.819413916755
58011 (BUS STOP),1.44135611411408,103.824187468363
58019 (BUS STOP),1.44085108823508,103.824730018763
58021 (BUS STOP),1.44324136987752,103.823678630193
58029 (BUS STOP),1.44315919415799,103.823985092043
58031 (BUS STOP),1.44628691361982,103.825048724193
58039 (BUS STOP),1.44674187935685,103.82580000003
58041 (BUS STOP),1.44939346456379,103.826855803582
58049 (BUS STOP),1.44919525197977,103.82703542334
58051 (BUS STOP),1.45087972183831,103.828430833036
58059 (BUS STOP),1.4507900770817,103.828662960206
58061 (BUS STOP),1.45296423052644,103.831106252793
58069 (BUS STOP),1.45271386350762,103.831183980082
58071 (BUS STOP),1.45528422076509,103.833889768679
58079 (BUS STOP),1.45500446219934,103.833812188634
58081 (BUS STOP),1.45825194389432,103.835946094032
58089 (BUS STOP),1.45873255930302,103.836542169867
58091 (BUS STOP),1.46211498027969,103.837919174327
58099 (BUS STOP),1.46030308254723,103.83747058326
58101 (BUS STOP),1.44667277787152,103.822822777885
58109 (BUS STOP),1.4466760792356,103.823092985198
58111 (BUS STOP),1.45096272303212,103.820752319028
58119 (BUS STOP),1.45099925497341,103.821023231659
58121 (BUS STOP),1.45329115479921,103.819294761852
58129 (BUS STOP),1.45284216105744,103.819882192091
58131 (BUS STOP),1.45625333285999,103.820459999841
58139 (BUS STOP),1.45637564424212,103.820745698769
58141 (BUS STOP),1.46336515816943,103.816531830443
58149 (BUS STOP),1.46190359162852,103.817889217
58151 (BUS STOP),1.44835904260747,103.822013435946
58159 (BUS STOP),1.44821708737509,103.822356118685
58161 (BUS STOP),1.46052755715908,103.820373503505
58169 (BUS STOP),1.45978696355945,103.820924473817
58171 (BUS STOP),1.45890580800721,103.823798831548
58179 (BUS STOP),1.45855645303612,103.823509970425
58181 (BUS STOP),1.45964275024668,103.826257153017
58189 (BUS STOP),1.45915444412997,103.826011825972
58191 (BUS STOP),1.45875202861544,103.828755140653
58199 (BUS STOP),1.45905015734864,103.827884318827
58201 (BUS STOP),1.45531234919584,103.830989966733
58209 (BUS STOP),1.45524083285116,103.830626388964
58211 (BUS STOP),1.44926202589233,103.819794018844
58219 (BUS STOP),1.44953463704058,103.819929723104
58221 (BUS STOP),1.44859264776798,103.817065779864
58229 (BUS STOP),1.44875084062068,103.816805920866
58241 (BUS STOP),1.44722064594681,103.820184902604
58249 (BUS STOP),1.44711722195475,103.821185556067
58251 (BUS STOP),1.448031488159,103.818952074732
58259 (BUS STOP),1.44777267175215,103.818951515524
58261 (BUS STOP),1.44710213838612,103.827263055404
58269 (BUS STOP),1.44702361609673,103.827619974689
58271 (BUS STOP),1.44702783495584,103.814706541765
58279 (BUS STOP),1.44658462262548,103.814569186537
58281 (BUS STOP),1.44501367488601,103.816266613454
58289 (BUS STOP),1.44485960833634,103.816271626796
58291 (BUS STOP),1.44579319995087,103.819944917378
58299 (BUS STOP),1.44582915317478,103.819684633693
58301 (BUS STOP),1.44485650601046,103.810550575749
58309 (BUS STOP),1.44466063585239,103.810366505077
58311 (BUS STOP),1.450197954338,103.818104594289
58319 (BUS STOP),1.44976933938279,103.818021921384
58321 (BUS STOP),1.45020573831509,103.816145183469
58329 (BUS STOP),1.45050186869133,103.816559649253
58331 (BUS STOP),1.4497412955371,103.823976096833
58339 (BUS STOP),1.44936138498997,103.82430573332
58341 (BUS STOP),1.45267992928371,103.816877721591
58349 (BUS STOP),1.45273139530735,103.816423432009
58351 (BUS STOP),1.45593548669593,103.81491062256
58359 (BUS STOP),1.45619440004231,103.81465411428
58361 (BUS STOP),1.46118688467787,103.812707089904
58369 (BUS STOP),1.46077451742876,103.812061446672
58371 (BUS STOP),1.44449009591103,103.819089531901
58379 (BUS STOP),1.44413821476335,103.818871862313
58381 (BUS STOP),1.44797049336058,103.813377873458
58389 (BUS STOP),1.44773992017233,103.813566681487
58391 (BUS STOP),1.44426472186039,103.822412222093
58399 (BUS STOP),1.44399912445031,103.822564665947
58401 (BUS STOP),1.45575658273684,103.818002075919
58409 (BUS STOP),1.45610838484793,103.818100588015
58411 (BUS STOP),1.45461200178186,103.816583729136
58419 (BUS STOP),1.4546446176253,103.815837892143
58421 (BUS STOP),1.45130612455402,103.819029199825
58429 (BUS STOP),1.451516290332,103.818925290152
58431 (BUS STOP),1.42843700009087,103.78842933111
58439 (BUS STOP),1.42857896426235,103.788339222446
58441 (BUS STOP),1.42730999998011,103.788935810142
58449 (BUS STOP),1.42709204703711,103.789067209497
58451 (BUS STOP),1.46002660309455,103.81537241517
58459 (BUS STOP),1.45994030674104,103.815140633652
58461 (BUS STOP),1.42965591818957,103.790445558277
58481 (BUS STOP),1.45305905170012,103.822679337987
58489 (BUS STOP),1.45285946613533,103.82251092157
58491 (BUS STOP),1.45269794862501,103.824325334018
58499 (BUS STOP),1.45212413220806,103.824257951909
58501 (BUS STOP),1.45072354144988,103.827089680282
58509 (BUS STOP),1.45060878886964,103.826983292292
58511 (BUS STOP),1.44963881012896,103.831500000041
58519 (BUS STOP),1.44973424962659,103.831060810226
58521 (BUS STOP),1.44819270033459,103.83259881022
58529 (BUS STOP),1.44802245910813,103.832464569139
58531 (BUS STOP),1.4454368701739,103.832298810366
58539 (BUS STOP),1.44576687022657,103.832312189575
58541 (BUS STOP),1.44284633096663,103.830339920789
58549 (BUS STOP),1.4425779998619,103.830134086128
58571 (BUS STOP),1.44181392283244,103.816863257283
58579 (BUS STOP),1.4415248185407,103.817027440212
58581 (BUS STOP),1.4438749203415,103.813125509271
58589 (BUS STOP),1.44353745712975,103.813171865201
58601 (BUS STOP),1.44813769909666,103.831130078512
58609 (BUS STOP),1.4479628102,103.83039981024
58611 (BUS STOP),1.44653323802871,103.829931826224
58619 (BUS STOP),1.44636904829913,103.83014914461
58621 (BUS STOP),1.44595323794393,103.834030643104
58991 (BUS STOP),1.4245836110511,103.835006231498
59009 (BUS STOP),1.42831117404217,103.836146194677
59011 (BUS STOP),1.40175316623234,103.827379082524
59019 (BUS STOP),1.40212911373937,103.827677949617
59021 (BUS STOP),1.40922833840485,103.829083304624
59029 (BUS STOP),1.40885843406415,103.82924769109
59031 (BUS STOP),1.41277747179021,103.830839586765
59039 (BUS STOP),1.41342871602842,103.831563005638
59041 (BUS STOP),1.41625420115908,103.8325916128
59049 (BUS STOP),1.41700998144016,103.833399840738
59051 (BUS STOP),1.41964225092148,103.834330056741
59059 (BUS STOP),1.42054602866123,103.834979423113
59061 (BUS STOP),1.42556399216251,103.834958206358
59069 (BUS STOP),1.42657294813219,103.835369572595
59072 (BUS STOP),1.42939887437009,103.835464763108
59073 (BUS STOP),1.42868146476595,103.835469429997
59079 (BUS STOP),1.42926606883579,103.835161953653
59081 (BUS STOP),1.42371474866157,103.831646667851
59089 (BUS STOP),1.42397861104896,103.831557499979
59091 (BUS STOP),1.43165245434535,103.835108145509
59099 (BUS STOP),1.43272835483592,103.835225447809
59101 (BUS STOP),1.43420210719899,103.833027464432
59109 (BUS STOP),1.43439849317271,103.833229455786
59111 (BUS STOP),1.43016395089764,103.828884521267
59119 (BUS STOP),1.4303744402876,103.8279486542
59121 (BUS STOP),1.43453851046948,103.829996689968
59129 (BUS STOP),1.43490004246997,103.830267560125
59131 (BUS STOP),1.43192545942454,103.82969184798
59139 (BUS STOP),1.43140749317596,103.829556642538
59141 (BUS STOP),1.43034383203288,103.83275541057
59149 (BUS STOP),1.43061861098758,103.832179999893
59159 (BUS STOP),1.4305546622766,103.83467068843
59161 (BUS STOP),1.43014843981199,103.837931594602
59169 (BUS STOP),1.43040941921279,103.837696546628
59171 (BUS STOP),1.43226509732497,103.840196657728
59179 (BUS STOP),1.43221439501573,103.839883316821
59181 (BUS STOP),1.43416611083333,103.842188333063
59189 (BUS STOP),1.43425361497821,103.842041667365
59191 (BUS STOP),1.43649083294662,103.84212083297
59199 (BUS STOP),1.4360955370046,103.842249383564
59201 (BUS STOP),1.43871588444827,103.840352196461
59209 (BUS STOP),1.43856611095279,103.840211667082
59211 (BUS STOP),1.44037027784807,103.838173611085
59219 (BUS STOP),1.4404552623639,103.837576257528
59221 (BUS STOP),1.43902299317425,103.835027849983
59229 (BUS STOP),1.43901589576716,103.834163993561
59231 (BUS STOP),1.43537970010168,103.836807450011
59239 (BUS STOP),1.4356078198287,103.836843723593
59241 (BUS STOP),1.43427221593097,103.839229301594
59249 (BUS STOP),1.43436086288984,103.839437442269
59251 (BUS STOP),1.43669132626031,103.833683373455
59259 (BUS STOP),1.43716783433648,103.833797915103
59261 (BUS STOP),1.43755803444496,103.831591436229
59269 (BUS STOP),1.43774971409721,103.831252810663
59271 (BUS STOP),1.43628317132214,103.828551613385
59279 (BUS STOP),1.43679956579546,103.828941783182
59281 (BUS STOP),1.42280630534268,103.840704040951
59289 (BUS STOP),1.42166630730875,103.841388943645
59291 (BUS STOP),1.41892970012054,103.840724889896
59299 (BUS STOP),1.41910065810278,103.841019340621
59301 (BUS STOP),1.42857438448901,103.830548329778
59309 (BUS STOP),1.42826195484632,103.830630723646
59311 (BUS STOP),1.42604843665343,103.832186099817
59319 (BUS STOP),1.42617166691588,103.832010833042
59321 (BUS STOP),1.42004673889591,103.831802328829
59329 (BUS STOP),1.41968029153303,103.83179596952
59331 (BUS STOP),1.42297372794041,103.832767167883
59339 (BUS STOP),1.42273567302887,103.833784111944
59341 (BUS STOP),1.42377870745891,103.838827787768
59349 (BUS STOP),1.42345056025532,103.83882425771
59351 (BUS STOP),1.42877888886359,103.840228888852
59359 (BUS STOP),1.42844102700584,103.840718217911
59361 (BUS STOP),1.42249529495027,103.836705519981
59369 (BUS STOP),1.42214126966504,103.836838366802
59371 (BUS STOP),1.42005414158567,103.837870340992
59379 (BUS STOP),1.41946852252483,103.838239832327
59381 (BUS STOP),1.4318113161684,103.841960216203
59389 (BUS STOP),1.43202071874374,103.842082464492
59391 (BUS STOP),1.43021107356698,103.845231110801
59399 (BUS STOP),1.4302675077803,103.845520628589
59401 (BUS STOP),1.42705456686803,103.84615134326
59409 (BUS STOP),1.42663883088401,103.846406166229
59411 (BUS STOP),1.42521425579998,103.845727073511
59419 (BUS STOP),1.42525968035635,103.845980274304
59421 (BUS STOP),1.41762836923931,103.835134125083
59429 (BUS STOP),1.41743564532321,103.83504007919
59431 (BUS STOP),1.41781426540242,103.8376761687
